report_component_id,component_type,section_id,catalogue_item_id,source_artifact_id,source_field_path,source_sha256,controlled_conclusion_code
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-CALCIFICATION,ART-P9-LEARNED-ALPHA,folds[2].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-SPHERICITY,ART-P9-LEARNED-ALPHA,folds[2].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-MARGIN,ART-P9-LEARNED-ALPHA,folds[2].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-LOBULATION,ART-P9-LEARNED-ALPHA,folds[2].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-SPICULATION,ART-P9-LEARNED-ALPHA,folds[2].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-TEXTURE,ART-P9-LEARNED-ALPHA,folds[2].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-SUBTLETY,ART-P9-LEARNED-ALPHA,folds[3].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-INTERNALSTRUCTURE,ART-P9-LEARNED-ALPHA,folds[3].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-CALCIFICATION,ART-P9-LEARNED-ALPHA,folds[3].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-SPHERICITY,ART-P9-LEARNED-ALPHA,folds[3].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-MARGIN,ART-P9-LEARNED-ALPHA,folds[3].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-LOBULATION,ART-P9-LEARNED-ALPHA,folds[3].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-SPICULATION,ART-P9-LEARNED-ALPHA,folds[3].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-TEXTURE,ART-P9-LEARNED-ALPHA,folds[3].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-SUBTLETY,ART-P9-LEARNED-ALPHA,folds[4].groups.subtlety,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-INTERNALSTRUCTURE,ART-P9-LEARNED-ALPHA,folds[4].groups.internalStructure,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-CALCIFICATION,ART-P9-LEARNED-ALPHA,folds[4].groups.calcification,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-SPHERICITY,ART-P9-LEARNED-ALPHA,folds[4].groups.sphericity,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-MARGIN,ART-P9-LEARNED-ALPHA,folds[4].groups.margin,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-LOBULATION,ART-P9-LEARNED-ALPHA,folds[4].groups.lobulation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-SPICULATION,ART-P9-LEARNED-ALPHA,folds[4].groups.spiculation,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD4-TEXTURE,ART-P9-LEARNED-ALPHA,folds[4].groups.texture,7bd0f18673a07bafddcca03b919dd00f13ae5e1d674f8570e0af5f4207c1af9d,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P10-FIGURE-RPT-F11,ART-P10-REPORT-PLAN,RPT-F11,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,
RPT-F11,figure,SEC-RESULTS-WHY,RES-P10-REPORT-EVIDENCE-06,ART-P10-REPORT-PLAN,SEC-RESULTS-WHY,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,
RPT-T17.row.0,table_row,SEC-RESULTS-HOW,RES-P9-INTERVENTION-LEARNED_SOFTMAX_GAM-ERROR_FIRST,ART-P9-INTERVENTION,learned_softmax_gam.error_first,1463c23754524722e9c6ccfe28e3772b6c2a29b8821d7b6b94e1f6f82394efa7,
RPT-T17.row.1,table_row,SEC-RESULTS-HOW,RES-P9-INTERVENTION-LEARNED_SOFTMAX_GAM-RANDOM_PERMUTATION,ART-P9-INTERVENTION,learned_softmax_gam.random_permutations,1463c23754524722e9c6ccfe28e3772b6c2a29b8821d7b6b94e1f6f82394efa7,
RPT-T17.row.2,table_row,SEC-RESULTS-HOW,RES-P9-INTERVENTION-MIXED_CEM-ERROR_FIRST,ART-P9-INTERVENTION,mixed_cem.error_first,1463c23754524722e9c6ccfe28e3772b6c2a29b8821d7b6b94e1f6f82394efa7,
RPT-T17.row.3,table_row,SEC-RESULTS-HOW,RES-P9-INTERVENTION-MIXED_CEM-RANDOM_PERMUTATION,ART-P9-INTERVENTION,mixed_cem.random_permutations,1463c23754524722e9c6ccfe28e3772b6c2a29b8821d7b6b94e1f6f82394efa7,
RPT-T17.row.4,table_row,SEC-RESULTS-HOW,RES-P9-INTERVENTION-STANDARD_CBM-ERROR_FIRST,ART-P9-INTERVENTION,standard_cbm.error_first,1463c23754524722e9c6ccfe28e3772b6c2a29b8821d7b6b94e1f6f82394efa7,
RPT-T17.row.5,table_row,SEC-RESULTS-HOW,RES-P9-INTERVENTION-STANDARD_CBM-RANDOM_PERMUTATION,ART-P9-INTERVENTION,standard_cbm.random_permutations,1463c23754524722e9c6ccfe28e3772b6c2a29b8821d7b6b94e1f6f82394efa7,
RPT-F12,figure,SEC-RESULTS-HOW,RES-P9-INTERVENTION-STANDARD_CBM-RANDOM_PERMUTATION,ART-P9-INTERVENTION,standard_cbm.random_permutations,1463c23754524722e9c6ccfe28e3772b6c2a29b8821d7b6b94e1f6f82394efa7,
RPT-F12,figure,SEC-RESULTS-HOW,RES-P9-INTERVENTION-STANDARD_CBM-ERROR_FIRST,ART-P9-INTERVENTION,standard_cbm.error_first,1463c23754524722e9c6ccfe28e3772b6c2a29b8821d7b6b94e1f6f82394efa7,
RPT-F12,figure,SEC-RESULTS-HOW,RES-P9-INTERVENTION-MIXED_CEM-RANDOM_PERMUTATION,ART-P9-INTERVENTION,mixed_cem.random_permutations,1463c23754524722e9c6ccfe28e3772b6c2a29b8821d7b6b94e1f6f82394efa7,
RPT-F12,figure,SEC-RESULTS-HOW,RES-P9-INTERVENTION-MIXED_CEM-ERROR_FIRST,ART-P9-INTERVENTION,mixed_cem.error_first,1463c23754524722e9c6ccfe28e3772b6c2a29b8821d7b6b94e1f6f82394efa7,
RPT-F12,figure,SEC-RESULTS-HOW,RES-P9-INTERVENTION-LEARNED_SOFTMAX_GAM-RANDOM_PERMUTATION,ART-P9-INTERVENTION,learned_softmax_gam.random_permutations,1463c23754524722e9c6ccfe28e3772b6c2a29b8821d7b6b94e1f6f82394efa7,
RPT-F12,figure,SEC-RESULTS-HOW,RES-P9-INTERVENTION-LEARNED_SOFTMAX_GAM-ERROR_FIRST,ART-P9-INTERVENTION,learned_softmax_gam.error_first,1463c23754524722e9c6ccfe28e3772b6c2a29b8821d7b6b94e1f6f82394efa7,
RPT-F12,figure,SEC-RESULTS-HOW,RES-P10-FIGURE-RPT-F12,ART-P10-REPORT-PLAN,RPT-F12,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,
RPT-F12,figure,SEC-RESULTS-HOW,RES-P10-REPORT-EVIDENCE-07,ART-P10-REPORT-PLAN,SEC-RESULTS-HOW,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,
RPT-F13,figure,SEC-RESULTS-SYNTHESIS,RES-P10-FIGURE-RPT-F13,ART-P10-REPORT-PLAN,RPT-F13,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,
RPT-F13,figure,SEC-RESULTS-SYNTHESIS,RES-P10-REPORT-EVIDENCE-08,ART-P10-REPORT-PLAN,SEC-RESULTS-SYNTHESIS,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,
